TaxaID	superkingdom	phylum	class	order	family	genus	species	unique	Prevalence	FistQuantile	Median	Mean	ThirdQuantile	Max
35787	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus pontis	35787	0.0181818181818182	0	0	6.3761639392695e-05	0	0.0131888836552049
1484158	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea sp. PSNIH1	1484158	0.0818181818181818	0	0	0.000102224058392888	0	0.00947368421052632
24	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella putrefaciens	24	0.0181818181818182	0	0	3.3403547333163e-05	0	0.00698324022346369
53336	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Tatumella	Tatumella citrea	53336	0.0136363636363636	0	0	4.07537230899539e-06	0	0.000466442083441306
395495	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Leptothrix	Leptothrix cholodnii	395495	0.209090909090909	0	0	0.000385531476104577	0	0.0156862745098039
639200	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Sphaerotilus	Sphaerotilus sulfidivorans	639200	0.122727272727273	0	0	0.000977074798393097	0	0.0650717703349282
2728020	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia forsythiae	2728020	0.227272727272727	0	0	0.00152075257083053	0	0.0579710144927536
983917	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Rubrivivax	Rubrivivax gelatinosus	983917	0.140909090909091	0	0	0.000488792406081087	0	0.0143540669856459
169679	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium saccharobutylicum	169679	0.0136363636363636	0	0	3.52141820964885e-05	0	0.00433714037877693
866775	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	Aerococcus urinae	866775	0.240909090909091	0	0	0.000138647744169467	0	0.00356541158954668
100225	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Dermatophilaceae	Austwickia	Austwickia chelonae	100225	0.00454545454545455	0	0	3.97034943045337e-06	0	0.000873476874699742
1660	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia	Schaalia odontolytica	1660	0.104545454545455	0	0	0.00460910461618954	0	0.187453042824944
1677857	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Acetivibrio	Acetivibrio saccincola	1677857	0.0272727272727273	0	0	7.46628875586512e-06	0	0.000565542314683902
708126	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca	Jeotgalibaca dankookensis	708126	0.145454545454545	0	0	5.09595356771037e-05	0	0.00112009956440572
1288495	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Diaphorobacter	Diaphorobacter aerolatus	1288495	0.0772727272727273	0	0	1.73214647736396e-05	0	0.00109147609147609
1128398	Bacteria	Bacillota	Tissierellia	Tissierellales	Gottschalkiaceae	Gottschalkia	Gottschalkia acidurici	1128398	0.0136363636363636	0	0	8.69744867119794e-05	0	0.0189259522119707
28449	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria subflava	28449	0.177272727272727	0	0	0.000511297555731781	0	0.0323584318606098
1528099	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Lawsonellaceae	Lawsonella	Lawsonella clevelandensis	1528099	0.0227272727272727	0	0	2.37284338293403e-05	0	0.00271739130434783
52773	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia	Schaalia meyeri	52773	0.104545454545455	0	0	0.000428302323062506	0	0.0189706987227648
223919	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium diolis	223919	0.0227272727272727	0	0	0.000120200272301882	0	0.0206639566395664
290335	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Tetragenococcus	Tetragenococcus koreensis	290335	0.118181818181818	0	0	5.67736751981627e-05	0	0.00242918152254829
535289	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Diaphorobacter	[Acidovorax] ebreus	535289	0.0636363636363636	0	0	0.000228626841142989	0	0.0294117647058824
1016987	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. THN1	1016987	0.795454545454545	0.000253189450084735	0.00168480169310447	0.00311210631715778	0.00470385856830985	0.0372549019607843
985762	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus agnetis	985762	0.0454545454545455	0	0	1.28149214324683e-05	0	0.000868935553946416
663	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio alginolyticus	663	0.0590909090909091	0	0	1.71469599940849e-05	0	0.000813068223815507
128944	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	Aerococcus urinaehominis	128944	0.231818181818182	0	0	0.000229583226556116	0	0.00564196998785409
2545799	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga sp. FDAARGOS_737	2545799	0.05	0	0	2.34749099991327e-05	0	0.00211574362165526
615	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens	615	0.0363636363636364	0	0	7.88994394166508e-05	0	0.00512820512820513
824	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter gracilis	824	0.0818181818181818	0	0	0.00040701706443223	0	0.0284061020515518
2506420	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Periweissella	Periweissella cryptocerci	2506420	0.0409090909090909	0	0	1.25255090057333e-05	0	0.00084870911343846
546271	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas sputigena	546271	0.0909090909090909	0	0	0.000360040981444927	0	0.0141350123003794
1326	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus acidominimus	1326	0.0909090909090909	0	0	0.000161426812936726	0	0.0291120815138282
888050	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia	Schaalia cardiffensis	888050	0.0727272727272727	0	0	7.71058335350708e-05	0	0.0033183070373153
670	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio parahaemolyticus	670	0.05	0	0	1.30540909145896e-05	0	0.000986679822397632
66692	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Alkalihalobacillus	Alkalihalobacillus clausii	66692	0.0136363636363636	0	0	7.72964286727956e-06	0	0.00107580864950154
308354	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus simiae	308354	0.0409090909090909	0	0	2.66659055466428e-05	0	0.00359590965276997
727	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus influenzae	727	0.195454545454545	0	0	0.000427854592998062	0	0.0172143974960876
633147	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella uli	633147	0.0318181818181818	0	0	9.27524628926038e-06	0	0.000743494423791822
1267562	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus gilardii	1267562	0.0363636363636364	0	0	3.81043215226287e-06	0	0.00021128248468202
671223	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium modestum	671223	0.104545454545455	0	0	0.000149062657347026	0	0.00914724107406314
1768242	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiales_unclassified	Paucibacter	Paucibacter sp. KCTC 42545	1768242	0.163636363636364	0	0	0.000347175416097086	0	0.0204511912291798
137591	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella cibaria	137591	0.05	0	0	0.000112564646676357	0	0.0196360153256705
519472	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	Vagococcus teuberi	519472	0.15	0	0	9.05716385353557e-05	0	0.00313442777103005
862962	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	862962	0.0363636363636364	0	0	2.95226673424338e-05	0	0.00507015682112958
2025949	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum sp. meg3	2025949	0.0545454545454545	0	0	0.000136720639047078	0	0.0125698324022346
693986	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium oryzae	693986	0.0772727272727273	0	0	0.000145794461001753	0	0.0231811697574893
76731	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	Roseateles depolymerans	76731	0.245454545454545	0	0	0.00318891481504328	0	0.255112797807295
2342	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Bruguierivoracaceae	Sodalis	Candidatus Sodalis pierantonius	2342	0.0272727272727273	0	0	8.00651422600079e-06	0	0.000757575757575758
1332080	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium baderi	1332080	0.0954545454545455	0	0	3.48739798021346e-05	0	0.000942507068803016
76947	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium herbicidovorans	76947	0.0681818181818182	0	0	7.42640124772141e-05	0	0.00810689085722864
1246	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc lactis	1246	0.0363636363636364	0	0	6.2738798108273e-06	0	0.000575638959244762
665914	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Mixta	Mixta gaviniae	665914	0.0318181818181818	0	0	2.94460955643218e-05	0	0.00290697674418605
1805478	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella timonensis	1805478	0.0409090909090909	0	0	1.35791131291399e-05	0	0.000743494423791822
2109914	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ottowia	Ottowia oryzae	2109914	0.0409090909090909	0	0	2.02949379696798e-05	0	0.00195694716242661
484	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria flavescens	484	0.0818181818181818	0	0	7.24309864820695e-05	0	0.00697232199450666
296	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fragi	296	0.0181818181818182	0	0	0.00112853654168791	0	0.237430167597765
327575	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga leadbetteri	327575	0.05	0	0	5.179705710501e-05	0	0.00373366521468575
536	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium violaceum	536	0.0272727272727273	0	0	7.51229676265663e-06	0	0.00113605987703823
237258	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Cloacibacterium	Cloacibacterium normanense	237258	0.0954545454545455	0	0	0.000313149901965324	0	0.0389937106918239
1286	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus simulans	1286	0.0363636363636364	0	0	5.03775739632549e-05	0	0.00960401891252955
85698	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter xylosoxidans	85698	0.0227272727272727	0	0	9.38290650918918e-05	0	0.00880626223091976
487	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria meningitidis	487	0.177272727272727	0	0	0.000353512512310083	0	0.0102959756982715
29486	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia ruckeri	29486	0.0181818181818182	0	0	4.27294100788259e-05	0	0.00596421471172962
120107	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium cloacae	120107	0.0954545454545455	0	0	0.000108817765244152	0	0.00544959128065395
1847728	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus allii	1847728	0.0272727272727273	0	0	3.25281976714325e-06	0	0.000263019463440295
645	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas salmonicida	645	0.0181818181818182	0	0	1.37332679366269e-05	0	0.00236959892344148
1385937	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Melissococcus	Melissococcus plutonius	1385937	0.0681818181818182	0	0	1.69111178902397e-05	0	0.000792916611603013
1670800	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Aquibium	Aquibium oceanicum	1670800	0.05	0	0	1.87105650826368e-05	0	0.000942507068803016
492670	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus velezensis	492670	0.0954545454545455	0	0	0.000376194196817445	0	0.0255449591280654
205921	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	205921	0.145454545454545	0	0	9.88564322917455e-05	0	0.0106714515062801
1549858	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas taxi	1549858	0.609090909090909	0	0.000411636529218915	0.00183373799865788	0.00217236388130614	0.0299572039942939
860	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium periodonticum	860	0.0772727272727273	0	0	7.65736104403743e-05	0	0.00679347826086957
732	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Aggregatibacter aphrophilus	732	0.159090909090909	0	0	0.000567053159724633	0	0.0328563359066089
1884263	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas sp. oral taxon 920	1884263	0.127272727272727	0	0	0.000561167479573433	0	0.0154894671623296
1523415	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. AAP5	1523415	0.913636363636364	0.00735797539940619	0.0763550320633751	0.134188702984135	0.23066890664179	0.571428571428571
1560345	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas panacis	1560345	0.790909090909091	0.000290748585009113	0.00622449890910069	0.0169353976168104	0.031199692272617	0.0893266475644699
1423	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	1423	0.104545454545455	0	0	0.000489084461738323	0	0.0805500982318271
160825	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas koreensis	160825	0.0681818181818182	0	0	9.01932575691822e-05	0	0.00902588555858311
249188	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus pittmaniae	249188	0.118181818181818	0	0	3.74684602285756e-05	0	0.00145115314848406
2663009	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium pseudoperiodonticum	2663009	0.140909090909091	0	0	0.000580652323924719	0	0.018479815201848
412384	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Priestia	Priestia aryabhattai	412384	0.0136363636363636	0	0	1.11186821934972e-05	0	0.00196463654223969
539	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Eikenella	Eikenella corrodens	539	0.140909090909091	0	0	0.000524758660344355	0	0.0864073777064956
1639	Bacteria	Bacillota	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	1639	0.0681818181818182	0	0	0.000554501499779094	0	0.0648330058939096
2584943	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Longibaculum	Longibaculum sp. KGMB06250	2584943	0.0363636363636364	0	0	3.23084668584187e-05	0	0.00182028058959332
364410	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Granulibacter	Granulibacter bethesdensis	364410	0.0227272727272727	0	0	3.04832472842244e-05	0	0.00297397769516729
607712	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria shayeganii	607712	0.0454545454545455	0	0	9.47798362249268e-06	0	0.00074673304293715
653931	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas alpina	653931	0.822727272727273	0.000940270205238196	0.0228350071663327	0.059967983400492	0.0914001868711387	0.368879110316811
485	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	485	0.0636363636363636	0	0	1.69558549069693e-05	0	0.00113605987703823
152682	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas melonis	152682	0.804545454545455	0.000222600790894609	0.00308820998945842	0.00619570106585334	0.0111663056490897	0.0341688438928805
483	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria cinerea	483	0.104545454545455	0	0	0.000249277300891693	0	0.0146058423369348
262209	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae	Janibacter	Janibacter melonis	262209	0.0363636363636364	0	0	1.48012178185115e-05	0	0.000942507068803016
363952	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas thiooxydans	363952	0.177272727272727	0	0	0.000443729390264541	0	0.0608108108108108
1019	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga sputigena	1019	0.0318181818181818	0	0	8.39049174689532e-05	0	0.00822168087697929
267212	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria bacilliformis	267212	0.0681818181818182	0	0	3.42964371568132e-05	0	0.00258462564615641
279238	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium aromaticivorans	279238	0.113636363636364	0	0	0.000191135642275262	0	0.0137254901960784
759620	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella ceti	759620	0.0863636363636364	0	0	2.48396855058705e-05	0	0.00099403578528827
1815583	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria musculi	1815583	0.0318181818181818	0	0	2.25076821784066e-05	0	0.00224315836698071
1274	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Dermacoccaceae	Dermacoccus	Dermacoccus nishinomiyaensis	1274	0.0136363636363636	0	0	0.000142122940297972	0	0.0275581953967769
715	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Actinobacillus pleuropneumoniae	715	0.0590909090909091	0	0	1.96249244940734e-05	0	0.000670840787119857
135719	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium amiense	135719	0.0818181818181818	0	0	7.27912112108513e-05	0	0.00588235294117647
13690	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium yanoikuyae	13690	0.227272727272727	0	0	0.00024707709102344	0	0.00657763603747259
738	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Glaesserella	Glaesserella parasuis	738	0.0909090909090909	0	0	0.000147008175051736	0	0.0113133300541072
1288	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus xylosus	1288	0.0363636363636364	0	0	3.16714122169432e-05	0	0.00196463654223969
1853276	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria weixii	1853276	0.0818181818181818	0	0	3.03405055685384e-05	0	0.00179452669358457
1842540	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Methyloversatilis	Methyloversatilis sp. RAC08	1842540	0.0272727272727273	0	0	1.1936488748007e-05	0	0.00120882441825325
2072025	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lysinibacillus	Lysinibacillus sp. YS11	2072025	0.0409090909090909	0	0	2.18389097741002e-05	0	0.00402067777139575
